# kernel pass W not cnot toffoli
# tests/goldens/*.counts verbatim, at 0389705 (dirty).
# ALL-QUANTUM operand mask — a count is a function of
# (W, mask) and a golden that does not say which pins nothing.
lshr_k0 unc 2 0 2 0
ashr_k0 forward 2 0 2 0
ashr_k0 unc 2 0 2 0
shl_k1 forward 2 0 1 0
shl_k1 unc 2 0 1 0
lshr_k1 forward 2 0 1 0
lshr_k1 unc 2 0 1 0
ashr_k1 forward 2 0 2 0
ashr_k1 unc 2 0 2 0
shl_k2 forward 2 0 2 0
shl_k2 unc 2 0 2 0
lshr_k2 forward 2 0 2 0
lshr_k2 unc 2 0 2 0
ashr_k2 forward 2 0 2 0
ashr_k2 unc 2 0 2 0
shl_k0 forward 4 0 4 0
shl_k0 unc 4 0 4 0
lshr_k0 forward 4 0 4 0
lshr_k0 unc 4 0 4 0
ashr_k0 forward 4 0 4 0
ashr_k0 unc 4 0 4 0
shl_k1 forward 4 0 3 0
shl_k1 unc 4 0 3 0
lshr_k1 forward 4 0 3 0
lshr_k1 unc 4 0 3 0
ashr_k1 forward 4 0 4 0
ashr_k1 unc 4 0 4 0
shl_k2 forward 4 0 2 0
shl_k2 unc 4 0 2 0
lshr_k2 forward 4 0 2 0
lshr_k2 unc 4 0 2 0
ashr_k2 forward 4 0 4 0
ashr_k2 unc 4 0 4 0
shl_k4 forward 4 0 4 0
shl_k4 unc 4 0 4 0
lshr_k4 forward 4 0 4 0
lshr_k4 unc 4 0 4 0
ashr_k4 forward 4 0 4 0
ashr_k4 unc 4 0 4 0
shl_k0 forward 8 0 8 0
shl_k0 unc 8 0 8 0
lshr_k0 forward 8 0 8 0
lshr_k0 unc 8 0 8 0
ashr_k0 forward 8 0 8 0
ashr_k0 unc 8 0 8 0
shl_k1 forward 8 0 7 0
shl_k1 unc 8 0 7 0
lshr_k1 forward 8 0 7 0
lshr_k1 unc 8 0 7 0
ashr_k1 forward 8 0 8 0
ashr_k1 unc 8 0 8 0
shl_k4 forward 8 0 4 0
shl_k4 unc 8 0 4 0
lshr_k4 forward 8 0 4 0
lshr_k4 unc 8 0 4 0
ashr_k4 forward 8 0 8 0
ashr_k4 unc 8 0 8 0
shl_k8 forward 8 0 8 0
shl_k8 unc 8 0 8 0
lshr_k8 forward 8 0 8 0
lshr_k8 unc 8 0 8 0
ashr_k8 forward 8 0 8 0
ashr_k8 unc 8 0 8 0
shl_k0 forward 16 0 16 0
shl_k0 unc 16 0 16 0
lshr_k0 forward 16 0 16 0
lshr_k0 unc 16 0 16 0
ashr_k0 forward 16 0 16 0
ashr_k0 unc 16 0 16 0
shl_k1 forward 16 0 15 0
shl_k1 unc 16 0 15 0
lshr_k1 forward 16 0 15 0
lshr_k1 unc 16 0 15 0
ashr_k1 forward 16 0 16 0
ashr_k1 unc 16 0 16 0
shl_k8 forward 16 0 8 0
shl_k8 unc 16 0 8 0
lshr_k8 forward 16 0 8 0
lshr_k8 unc 16 0 8 0
ashr_k8 forward 16 0 16 0
ashr_k8 unc 16 0 16 0
shl_k16 forward 16 0 16 0
shl_k16 unc 16 0 16 0
lshr_k16 forward 16 0 16 0
lshr_k16 unc 16 0 16 0
ashr_k16 forward 16 0 16 0
ashr_k16 unc 16 0 16 0
shl_k0 forward 32 0 32 0
shl_k0 unc 32 0 32 0
